site_code,site_name,latitude,longitude,start_date,end_date,duration_years,total_rows,missing_sea_level,pct_missing_sea_level,max_sea_level,min_sea_level,mean_sea_level,p95_sea_level,p99_sea_level,missing_total_precip,pct_missing_total_precip,max_total_precip_mm,mean_total_precip_mm,p95_total_precip_mm,p99_total_precip_mm,missing_ground_precip,pct_missing_ground_precip,max_ground_precip,mean_ground_precip,p95_ground_precip,p99_ground_precip,max_wind_speed,mean_wind_speed,p95_wind_speed,p99_wind_speed,sea_level_exceedances,precip_exceedances,joint_exceedances,CPR
554A,La_Jolla_CA,32.867,-117.257,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,12500,3.752683168465453,3.703,0.559,2.1765640231444663,2.99,3.246,0,0.0,70.73159852103569,0.4880031878436117,1.8977299332618,12.4291777610778,5441.0,1.6334679295696424,30.0,0.027496993780024043,0.0,0.8,13.845058825200189,2.5108587443398336,4.912029786698803,6.7415429579599895,15956,16650,1045,1.3102257747845614
S197,S197_T,25.28666667,-80.44138889,1981-01-01 00:00:00,2020-12-31 21:00:00,39.997262149212865,350638,51751,14.759096275931302,1.6154,-0.3678,0.30423126967716896,0.5608,0.701,0,0.0,158.5967242717743,1.2297640622620065,6.0517272352398965,15.776548027948694,12681.0,3.616550402409322,101.9,0.18393434667724,0.3,4.8,33.6566794875001,4.6229642400159765,8.103500259489872,9.806779033563783,14694,17532,1298,1.7666974226148946
747A,Lewes_DE,38.782,-75.12,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,795,0.23867064951440278,3.636,0.006,1.5617343755642494,2.337,2.56,0,0.0,161.6847097872664,1.646079915417107,10.281254947113872,25.69867199483227,225815.0,67.7929719749621,63.8,0.12085663683818045,0.3,3.0,19.235500261100754,4.840656265781709,9.11911480515509,11.33458169719488,16573,16655,1983,2.3930130141361428
8723214,Virginia_Key,25.731667,-80.161667,1994-01-28 16:00:00,2021-08-31 22:00:00,27.589322381930184,241855,3622,1.4975915321163507,4.875,2.704,3.4850454722897326,3.895,4.045,0,0.0,168.9176287075042,1.374232410205293,6.609816849226709,17.47532516717906,12942.0,5.351140145955221,101.9,0.1928182322541752,0.3,5.1,31.97174197289672,4.781140480260653,8.42842829480557,10.181632528900215,11907,12093,1028,1.7266796809205576
264A,Atlantic_City_NJ,39.355,-74.418,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,7480,2.2456056080097273,4.218,0.586,2.2187539363972784,2.99,3.222,0,0.0,107.1986567733347,1.6051993317647124,10.126009285386225,24.150028620317595,8525.0,2.559329920893439,84.6,0.12472902609606552,0.5,3.3,19.028524880108627,4.6482684874834215,8.55307201452902,10.6441990791035,16124,16655,1941,2.4075550292796124
9044020,Gibraltar_Mi,42.091694,-83.186694,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,546,0.15347597791744905,175.749,172.71,174.4335391530057,175.007,175.203,0,0.0,64.7764801979065,1.5002921430189993,8.967552334070174,20.99472671739025,23818.0,6.695038172230405,64.5,0.09887689869794962,0.3,2.3,16.39875885136779,4.806576952001444,8.62428639134113,10.634119965173326,17705,17788,1178,1.3306825813225738
9052076,Olcott_Ny,43.33839,-78.7273,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,7912,2.223996222129774,75.967,74.164,74.84233017971255,75.311,75.72,0,0.0,90.8518433570861,1.5686599095548248,8.67490470409385,19.760906696319502,239835.0,67.41558821214541,58.7,0.11175369432630844,0.5,2.5,16.472989942177975,4.782979685479314,9.08466145931116,11.044250038674145,17058,17788,870,1.0200377747972544
9099018,Marquette_CG_Mi,46.545555,-87.378609,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,892,0.25073364890542954,184.085,182.673,183.40382815952026,183.793,183.886,0,0.0,61.8752241134643,1.1866355252026861,6.4986646175384,16.367648243847153,224460.0,63.09380586694251,35.1,0.10581053497440897,0.5,2.3,13.783604480398095,3.5582845737044075,6.562913068948169,8.124485314178134,17650,17788,1486,1.6838337587615166
GORDO,Gordon_FloridaWestCoast,26.17305556,-81.78444444,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,25985,7.410755791569107,1.9751,-0.5212,0.2969420022547081,0.7254,0.8958879999999888,0,0.0,176.8897205590178,1.0510108689208983,5.664987266063488,16.3955299677809,48911.0,13.949104349487651,107.7,0.15620757768586271,0.0,3.8,23.61259415441719,3.30227475282153,6.079399552283739,7.696278394280942,15979,17532,2268,2.8387177318073915
8419317,Wells,43.32,-70.563306,1999-07-01 00:00:00,2020-12-31 22:00:00,21.503080082135522,188519,9258,4.9109108365735015,8.575,3.566,6.0191452787085,7.495,7.783,0,0.0,87.3520719590033,1.6721056743924345,10.486011505116641,24.79903122774324,12427.0,6.591908507895757,78.0,0.12988040342548215,0.5,3.0,15.940148073951146,3.5566790869297322,6.642328472395073,8.417963285910814,6540,9426,562,1.718645317687884
9415144,Port_Chicago,38.056,-122.0395,1981-01-01 00:00:00,2021-08-31 20:00:00,40.662559890485966,356469,6262,1.7566744934342116,3.627,0.768,2.0143510695103184,2.735,2.9229400000000023,0,0.0,94.2508948266436,0.6667236268109349,3.93533855672101,15.402350696801884,212768.0,59.68765867438683,32.3,0.06638645520907997,0.3,2.0,11.337181731811091,2.806480573480663,5.194545700690423,6.144859251067249,17510,17824,2767,3.160382202091239
9415252,Petaluma_River_Entrance,38.115306,-122.5057,1985-06-21 19:00:00,2014-06-30 22:00:00,29.023956194387406,254428,2137,0.8399232788843994,3.151,0.737,1.9799137571651901,2.8362499999999997,3.00725,0,0.0,76.1566191911242,0.8259140097415126,5.139946713984444,18.054590857714103,171698.0,67.48392472526609,15.7,0.0761936419678472,0.3,2.0,11.47590218464443,2.457541221652677,4.908051923007293,6.214524287951832,384,12722,31,1.6145071857150344
577A,Santa_Barbara_CA,34.408,-119.685,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,153080,45.95685915429532,3.252,0.198,1.8432476293642197,2.647,2.893,0,0.0,123.5601425170784,0.5135865015209194,1.130387187004,15.238406538877467,211082.0,63.36990948528197,29.0,0.0584314786129347,0.0,1.5,8.495472330464185,1.997162485250457,3.4058245473590247,4.583034806219675,8991,16654,618,1.3747699502873436
9075099,De_Tour_Village_Mi,45.9925,-83.8982,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,855,0.24033326212347791,177.61,175.256,176.46486180934966,177.222,177.391,0,0.0,59.5994144678115,1.3855251456107696,7.9151824115939,18.18570792675014,29518.0,8.297259919720258,62.2,0.10615286999062036,0.5,2.3,20.61577716673117,5.934166949629951,10.895875904685722,13.26446696580917,17740,17788,966,1.0890520166236994
9063053,Fairport_Oh,41.75975,-81.28106,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,1006,0.2827780838552266,175.313,173.522,174.36110390697678,174.896,175.069,0,0.0,90.9957736730575,1.9196902029960454,10.51320135593405,22.41691634051225,235738.0,66.26395619469524,48.8,0.09665466846639671,0.3,2.3,20.25476422075029,5.442202962082929,10.0624708319266,12.266683726138737,17636,17788,1043,1.1827945940043423
RVB,Sacramento_River_at_Rio_Vista_Bridge,38.15974,-121.68636,1984-01-01 09:00:00,2021-01-01 07:00:00,36.99931553730322,324359,19258,5.937248542509996,3.2553,-0.4359,1.334181248504594,1.969,2.1976,0,0.0,82.1665895402361,0.6812163975639636,3.946035541593943,15.313385903747237,43946.0,13.548568098927424,15.2,0.04601141887145033,0.0,1.5,10.149644081552855,2.53129536624613,4.75020960233713,5.828016586354828,15076,16218,2409,3.195798053949274
573A,Arena_Cove_CA,38.913,-123.708,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,68726,20.632552274876538,5.454,2.027,3.7959188634068295,4.632,4.879,0,0.0,118.7321573494841,1.4307694543823735,9.256970286338575,26.344437122248774,212103.0,63.67642864648223,32.3,0.07079228378735783,0.3,2.0,15.9288172239819,4.430333693936019,8.295574980615891,9.814882681233629,13177,16655,1968,2.9869780061038553
8571559,Mccready_Aos_Creek,38.3,-76.005,1981-10-19 17:00:00,2010-12-09 13:00:00,29.136208076659823,255429,12924,5.059723054155949,3.423,1.61,2.4958796470905176,2.949,3.088,0,0.0,129.8672155244276,1.509977295043904,9.37204360961905,23.55620682239529,219309.0,85.85908412905347,42.4,0.1220376522702104,0.3,3.0,15.118526975683391,3.916759154767567,7.366172761254766,9.166869773404567,2969,12772,440,2.963833292704011
8571892,Cambridge,38.5725,-76.061667,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,5641,1.5824569179540553,2.633,0.015,1.0999797516937748,1.515,1.667,0,0.0,141.2810683250427,1.5459124300006182,9.4692230224584,23.878409862487555,232009.0,65.08495782265598,61.5,0.12344008613070655,0.3,3.0,14.119601046231988,3.5299985049967635,6.7078296735444845,8.373312192426491,17377,17824,2290,2.635601294463709
8741196,Pascagoula_Point,30.34,-88.5333,1981-01-01 00:00:00,2005-07-03 09:00:00,24.501026694045173,214786,7442,3.4648440773607216,1.776,0.168,1.0422611062717768,1.393,1.551,0,0.0,251.6049146652221,1.933210363743851,10.50262376658395,31.430274248123098,3635.0,1.6923821850586167,71.1,0.19364767393950305,0.3,5.3,24.686469997863842,3.412055131161351,6.12163678524204,7.624326178453466,688,10740,81,2.354497693906717
8720625,Racy_Point,29.8017,-81.5483,1997-04-01 00:00:00,2019-08-05 12:00:00,22.34360027378508,195877,17169,8.765194484293716,1.4,-0.567,0.0698870489744663,0.427,0.639,0,0.0,122.6989507674716,1.1111522153211493,6.1031758784224,17.683701872756412,174565.0,89.11970267055345,253.6,0.6150525525525525,2.8,11.4,15.521342876978482,2.5704319526804773,4.711020536910765,5.942125215499727,2981,9793,287,1.9256954756824194
ORI,Old_River_at_Clifton_Court_Intake,37.828,-121.5526,1982-10-01 08:00:00,2021-06-02 14:00:00,38.6694045174538,338983,12732,3.7559405633910843,2.9992,0.256,1.2406252036009089,1.8745,2.2525,0,0.0,60.4220998704363,0.5888202582720882,3.5419456660235156,13.267451524711701,55774.0,16.45333246799987,26.4,0.0452955238004442,0.0,1.3,9.94395278901546,2.159043492584502,4.159263161247206,5.2185153113649,16131,16950,1984,2.4597365412865058
8659084,Southport,33.915,-78.0183,1981-01-01 00:00:00,2008-01-30 22:00:00,27.077344284736483,237383,12041,5.0723935580896695,5.694,2.715,3.939522478101979,4.692,4.892,0,0.0,163.9490514993618,2.0274928887468078,12.11199998854436,29.851986348624834,108964.0,45.90219181660018,66.5,0.1743698362391858,0.3,4.6,31.66001005031972,5.555851306203523,9.853340755526627,12.09137396553756,3446,11870,299,1.735221061401789
9087057,Milwaukee_Wi,43.002,-87.8876,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,355757,341,0.09585194388304376,177.79,175.388,176.515790299255,177.272,177.462,0,0.0,82.2541654109905,1.3892441785530845,8.318340778350782,19.651746402205337,19374.0,5.445852084428416,77.7,0.09976931057752625,0.3,2.5,16.921290336965136,5.0151629769084565,8.85098791086499,10.683365203258337,17597,17788,1318,1.497969978707376
572A,Astoria_OR,46.208,-123.767,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,1047,0.3143247421906663,4.435,-0.051,2.059191526526285,3.316,3.646,0,0.0,101.0950216349897,2.188202224667833,11.95065975189204,25.67955929040283,21118.0,6.339933052132276,36.6,0.2107241880010385,1.3,3.8,11.522834086308718,2.277135314293146,4.368755743322406,5.93003691315551,16487,16655,2899,3.5166573476547307
8726667,Mckay_Bay_Entrance,27.913333,-82.425,1990-12-11 14:00:00,2020-01-31 22:00:00,29.138945927446954,255441,19816,7.7575643690715275,2.203,-1.354,0.576233279560392,1.021,1.174,0,0.0,129.9127638338859,1.0938004380894062,6.250083446502599,17.411146461927242,7634.0,2.9885570444838536,69.9,0.13608332290855382,0.0,3.6,20.744434747542662,3.029763392619005,5.707158092578132,7.285050909440732,8728,12768,1092,2.503085200685031
8720218,Mayport_Bar_Pilots_Dock,30.398167,-81.427889,1995-09-20 00:00:00,2021-08-31 22:00:00,25.946611909650922,227471,10233,4.498595425350923,5.331,1.988,3.5591809894923543,4.369,4.563,0,0.0,148.3321666717074,1.248513413986652,6.9136679171606,19.17423486709223,104736.0,46.04367150098254,77.2,0.17852201898398992,0.5,4.8,21.99045997893728,3.867371748898783,6.879829684206825,8.653049178186055,9263,11374,839,1.811436480347714
564A,Willapa_Bay_WA,46.708,-123.965,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,10844,3.2555277023071496,5.718,0.219,2.8281668885434033,4.106,4.479,0,0.0,93.9585933929265,2.25215578386027,12.677623331546746,25.771401275181884,203628.0,61.13210945826266,22.1,0.19551314234515363,1.3,3.3,14.291077250730218,3.007714550141428,5.863397112242671,8.099144272036003,16084,16655,3411,4.2414185515536085
9014090,Mouth_Of_The_Black_River_Mi,42.974724,-82.418892,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,6365,1.7891476180303356,177.602,175.085,176.22860790346635,176.913,177.09,0,0.0,82.8628761597087,1.3409991652502538,7.8336327903797995,18.062025308608998,341994.0,96.13161830018328,34.8,0.08224821973550357,0.2,2.0,14.366769706536108,3.7634371989297764,6.8837617364168935,8.452457624781735,17336,17787,1109,1.279476094976008
9044030,Wyandotte_Mi,42.202306,-83.1475,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,458,0.1287399228684829,175.84,173.602,174.79195700792008,175.355,175.54,0,0.0,58.6478114128112,1.3940906473995849,8.311276882793049,19.451493024821,23818.0,6.695038172230405,64.5,0.09887689869794962,0.3,2.3,14.928716714201542,4.295399304198271,7.7547724986102535,9.588570530183567,17683,17788,1162,1.314241853771835
9014080,St_Clair_State_Police_Mi,42.812222,-82.485558,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,876,0.24623618435107206,176.965,174.86,175.79167327354918,176.423,176.611,0,0.0,82.9311830826213,1.3466359181730045,8.0697573721408,18.554482310951787,341994.0,96.13161830018328,34.8,0.08224821973550357,0.2,2.0,12.104137774324693,3.4909014826470033,6.4145153726114525,7.914389555986544,17738,17788,1112,1.2537912923543988
8555889,Brandywine_Shoal_Light,38.987,-75.113,1984-03-18 21:00:00,2021-08-31 22:00:00,37.45379876796714,328322,33809,10.297512807548687,8.426,-1.469,6.273484373044023,7.554,7.788,328322,100.0,,,,,172860.0,52.64953308032968,83.3,0.14445909611351973,0.5,3.6,,,,,7163,0,0,
8410140,Eastport,44.904598,-66.982903,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,9662,2.710458915311484,8.88,0.328,4.44876724451134,7.33,7.85,0,0.0,97.6063251495311,1.6803908529302654,10.35910844802855,24.242467284130893,341227.0,95.72363530273151,35.9,0.5522107058514827,2.9,6.9,12.510199552362993,3.296121436496639,6.129015399248486,7.75200596194797,17296,17824,979,1.1320250732260093
S26_T,MiamiRiver_S26_T,25.80694444,-80.26,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,1729,0.5542537129228629,1.7492,-0.5944,0.31058427932254973,0.7396,0.8914,0,0.0,151.5408779998779,1.2184571355825344,6.032211333508251,16.282667219636302,12681.0,4.065061500043276,101.9,0.18705416513516224,0.3,5.1,29.510249596868483,4.003790071055237,7.167827470662206,8.728255854576332,15494,15598,1624,2.09623486232021
772A,Port_Isabel_TX,26.06,-97.215,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,9601,2.882360888034945,2.452,0.521,1.466918712557265,1.786,1.923,0,0.0,122.0579087733995,1.08697977138281,5.63514381636875,17.138998091214695,8183.0,2.4566565094042243,82.5,0.076013197419609,0.0,1.5,22.635697534831372,5.939592204831279,9.706505522631137,11.36299802138005,15950,16655,2113,2.6494900097780043
14211720,Willamette_River_At_Portland_Or,45.5175,-122.669167,1988-10-01 08:00:00,2021-05-03 05:00:00,32.58316221765914,285646,2,0.0007001673399942586,8.4399,-0.1585,1.6994997458374763,3.554,4.828,0,0.0,78.5524547100067,1.7812153883431976,9.7359851002352,21.1510464549064,23221.0,8.12929290100334,26.2,0.11484195484424123,0.8,2.3,10.617812454179909,1.779723352614612,3.594629438317358,4.832069537168464,14251,14283,1121,1.5731458291509461
S155,S155_T_LakeWorthLagoon,26.64472222,-80.05472222,1986-02-19 14:00:00,2020-12-31 22:00:00,34.86379192334018,305625,1979,0.6475255623721882,1.4694,-0.5517,0.2684523632782912,0.7737,0.954,0,0.0,149.7099995613098,1.2539303911624704,6.516193151472916,16.508671522062777,12523.0,4.097505112474438,80.0,0.16741543899393382,0.3,4.3,29.033150916913897,3.8240068207518316,6.996098521435782,8.566338789931253,15182,15282,1352,1.7809691047666276
ORB,Old_River_at_Byron,37.89,-121.57,2000-08-28 21:00:00,2021-01-01 06:00:00,20.34223134839151,178330,1686,0.945438232490327,3.8039,-0.5364,1.2914130386540166,2.3073,2.7188,0,0.0,65.7560897290636,0.5865667564425372,3.4834947239232004,13.470350110813358,16651.0,9.33718387259575,26.4,0.03956048713809462,0.0,1.3,9.125010574778972,2.319210141445224,4.420847498323784,5.4521227156945224,8809,8915,761,1.7280691170956741
8631044,Wachapreague,37.607778,-75.685833,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,20232,5.675637008340089,3.409,-0.012,1.4445067623035255,2.16,2.382,0,0.0,159.719896414014,1.5783493135617672,9.639847033668,24.25218671560281,210763.0,59.12486569734986,73.2,0.15643547368710023,0.5,3.8,24.675442965770515,5.7919776789381,10.492663037098486,12.861534612485963,15711,17824,1751,2.228955245052952
S79_T,CalahootchieRiver_S79_T,26.72305556,-81.69472222,1998-05-17 09:00:00,2020-12-31 22:00:00,22.625598904859686,198350,99590,50.20922611545249,1.6943,-0.3749,0.37787207270149864,0.7071,0.8451,0,0.0,153.2725691795349,0.9693218981583519,5.518187331404043,15.630418282497628,21480.0,10.829342072094782,107.7,0.15298128569005487,0.0,3.8,18.654779710632816,2.5209346066098948,4.898799993680377,6.241043484250214,4875,9918,614,2.518847368938113
9076060,US_Slip_Mi,46.500805,-84.340363,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,1011,0.2841835415284633,177.986,175.382,176.81928427180094,177.542,177.745,0,0.0,66.5338039398193,1.3269991843299238,7.5676292181015,17.446049153758718,29518.0,8.297259919720258,62.2,0.10615286999062036,0.5,2.3,11.90605894464249,2.966880165396276,5.602641185558975,6.976914219781034,17711,17787,1320,1.4906661049090693
S41_T,S41_T_BoyntonBeach,26.53888889,-80.05555556,1985-09-01 00:00:00,2020-12-29 12:00:00,35.3264887063655,309685,9832,3.174838949254888,1.4997,-0.6126,0.29785929705555725,0.7528,0.9271479999999982,0,0.0,146.8001455068588,1.2180299171156366,6.306441490224272,16.481064438803408,12522.0,4.043463519382598,80.0,0.16700194842561153,0.3,4.3,30.4692403248312,3.8321806343412574,7.017527767518276,8.608041726387984,14991,15485,1386,1.8490199059700592
9410230,La_Jolla,32.866889,-117.257139,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,4271,1.2006398164884868,3.707,0.559,2.172952719543839,2.987,3.242,0,0.0,70.73159852103569,0.4928779681162723,1.959423546293171,12.529420554637856,6376.0,1.792385734003885,30.0,0.027560533675300765,0.0,0.8,13.845058825200189,2.5112497764657027,4.909382664691676,6.731054248944677,17503,17787,1145,1.3082993288501659
9075059,Harrisville_Mi,44.6593,-83.2863,1981-01-01 00:00:00,2008-11-05 12:00:00,27.84394250513347,244093,14076,5.766654512829127,177.649,175.406,176.47726449184992,177.189,177.393,0,0.0,68.8854455947876,1.2674619843556973,7.152041792864518,17.563919305706793,13982.0,5.7281446006235335,59.4,0.08298777546488434,0.3,2.0,19.888600809290526,5.449730022847067,9.669643951491564,11.761450572237525,11191,12205,545,0.9739690307557161
9063079,Marblehead_Oh,41.54364,-82.73139,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,14032,3.944276414171511,175.627,172.364,174.34015064005754,174.917,175.1,0,0.0,67.6124393939971,1.5836493185666751,9.2290878295884,20.172136723914516,338088.0,95.03367476585075,58.6,0.3850973511433099,1.9,6.6,16.497634235354194,4.8624362858748436,8.882205534045726,10.855324512782106,16913,17786,1255,1.484215703905719
VNI,San_Joaquin_River_at_Venice_Island,38.05018,-121.4967,1982-10-01 08:00:00,2021-05-10 17:00:00,38.60643394934976,338434,4716,1.3934770147207431,3.0968,0.4237,1.4516542889505513,2.0147,2.2342,0,0.0,66.8006909310747,0.6941650198774707,4.166156053542999,15.547125354299245,55774.0,16.480022692755455,26.4,0.045383499610839886,0.0,1.3,10.401639593433163,2.356372758782592,4.58113732883528,5.811331662876418,16474,16920,2373,2.8811926939247487
8573364,Tolchester_Beach,39.2134,-76.244531,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,15805,4.433740753104741,3.445,-0.019,1.3578287008772212,1.749,1.9123299999999872,0,0.0,132.51913334306658,1.6776407143969603,10.407190076790549,25.750454813214567,14743.0,4.135820305158063,78.7,0.12655006320816556,0.5,3.3,16.21332739248279,3.938317731389566,7.487841452369212,9.41314285105123,12440,17824,1804,2.90024831940171
8771510,Galveston_Pleasure_Pier,29.2853,-94.7894,1981-01-01 00:00:00,2011-07-20 16:00:00,30.546201232032853,267785,1737,0.6486547043337005,4.472,-0.134,1.3861742693047872,1.799,1.9695299999999698,0,0.0,160.2510392665408,1.7119252425182703,9.31614875785264,27.89842867843591,215234.0,80.3756745150027,52.8,0.1651652680253468,0.3,4.6,27.65365752605927,5.103870165262829,8.743863490320983,10.438617028215136,13282,13390,1623,2.4437721617323036
8533615,Barnegat_Inlet_Inside,39.7617,-74.1117,1984-09-06 19:00:00,2013-12-10 22:00:00,29.259411362080765,256492,12678,4.942844221262262,2.957,0.232,1.408363652103066,1.863,2.03,0,0.0,112.8107768056452,1.5291044147830315,9.6381071916766,23.12748101269957,6480.0,2.5263945854061722,84.6,0.12185735084715933,0.5,3.0,18.662432987787337,3.755687772039485,6.965886691152247,8.797817217726031,4902,12824,604,2.4644155834900543
S20F,BiscayneBay_S20F_T,25.47,-80.34611111,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,4957,1.589031610733737,1.9268,-0.7671,0.26435237952533275,0.633,0.8013070000000007,0,0.0,134.4690348526001,1.114380521550003,5.7082638143981,14.8391366004894,12681.0,4.065061500043276,101.9,0.18705416513516224,0.3,5.1,32.033285661863125,3.7574256032351006,6.903790345582177,8.43990516474098,15330,15598,1180,1.5394206877677712
9439011,Hammond,46.2017,-123.945,1983-07-01 20:00:00,2014-08-12 23:00:00,31.11567419575633,272764,4567,1.6743411887199189,4.293,-0.219,2.105232238190338,3.31,3.63,0,0.0,97.6759711747945,2.340712922742749,12.666666954655119,25.639160335026055,16781.0,6.152204836415363,36.6,0.20497533039303392,1.3,3.6,18.664416098099373,3.93083013746184,7.78880442123239,10.400996145479866,3828,13639,613,3.2025289670050765
9411406,Oil_Platform_Harvest,34.469167,-120.681944,1992-05-14 04:00:00,2020-11-30 22:00:00,28.54757015742642,250267,22998,9.189385736033916,15.929,13.008,14.523886729113041,15.3,15.532,0,0.0,84.9440593024155,0.5421626891686293,2.1585132926702024,14.133224368027781,8225.0,3.2864900286494025,27.4,0.035876831293742396,0.0,1.0,18.86004002324725,5.400097503718219,9.66454634267366,11.453209274733064,8868,12514,687,1.549310590812174
S49_T,S49_T_St_Lucie_NorthFork,27.26111111,-80.35833333,1994-05-23 23:00:00,2020-12-31 22:00:00,26.60643394934976,233256,1186,0.5084542305449806,1.7836,-0.3749,0.24777730598526304,0.6096,0.7934,0,0.0,125.4433870314528,1.1411468683761818,5.97923320908925,16.961162239300585,109353.0,46.881109167609836,57.4,0.11336125840375132,0.0,2.8,19.61263563256037,3.0836830065996774,5.686063124925315,7.02676476918858,11555,11663,1249,2.1617976319169308
8720357,I_295_Bridge,30.1917,-81.6917,1997-04-01 00:00:00,2021-08-31 22:00:00,24.416153319644078,214055,7727,3.6098199060989,1.698,-0.687,-0.0025329374652069067,0.35,0.527,0,0.0,145.83684802050809,1.126635281250927,6.389176845550481,18.366616241507803,120014.0,56.06689869426083,59.2,0.17430907795535985,0.5,4.3,15.45086981630682,2.3740322786779897,4.431158584593535,5.644443280219889,6451,10703,768,2.3809705816287807
749A,Chesapeake_BBT,36.967,-76.113,1981-01-01 00:00:00,2016-12-31 22:00:00,35.997262149212865,315575,419,0.13277350867464152,5.944,2.898,4.167735496071786,4.71,4.92,0,0.0,145.4311192028399,1.5880223148024766,9.594898819892677,24.062039664521517,10564.0,3.347540204388814,102.4,0.13099560343725308,0.3,3.3,23.3093459024935,4.363030122188314,7.9642517322868915,9.98255059732468,15728,15779,2110,2.6830704088137027
9099064,Duluth_Mn,46.77575,-92.092028,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,355757,230,0.06465087124076266,184.329,182.579,183.4196679849012,183.82,183.931,0,0.0,80.8395743370056,1.3570870304378473,7.800723784418941,21.011432170865657,28091.0,7.8961201044533205,152.4,0.09195980052858704,0.3,2.3,17.186317012237993,4.421095111421492,8.14894834786877,10.175052570364645,17604,17788,1754,1.992712121256249
9414764,Oakland_Inner_Harbor,37.795,-122.282,1981-01-01 00:00:00,2011-05-01 23:00:00,30.327173169062284,265872,743,0.27945778419690676,3.832,1.012,2.3513314814814814,3.2040999999999995,3.5148199999999994,0,0.0,76.18544225096,0.6864192769729828,4.364439845083701,14.629215568274311,4755.0,1.7884545946921828,17.5,0.061541378002964164,0.0,1.8,12.497251833068177,2.658019015357711,5.2424081995417895,6.526836221061495,108,13293,40,7.407741752133537
8512451,Ponquogue_Point,40.85,-72.5033,1989-06-28 14:00:00,2014-02-28 23:00:00,24.670773442847366,216274,7062,3.265302347947511,3.12,0.902,1.8720001318217772,2.419449999999999,2.6,0,0.0,177.1986484527019,1.692500591296714,10.647815838456003,25.147661611224446,140018.0,64.74102296161351,43.2,0.13235679815358792,0.5,3.3,21.16838341169055,5.102583725058335,9.329766660707037,11.601880446675997,759,10814,89,2.3451259809844895
8636580,Windmill_Point,37.616111,-76.29,1996-01-01 00:00:00,2021-08-31 21:00:00,25.66461327857632,224998,3177,1.4120125512226775,2.224,0.043,0.9948339712765126,1.336,1.498,0,0.0,138.3229985934235,1.7332082016642891,10.405382057640985,26.365041732788,89182.0,39.63679677152685,58.4,0.15991709371502622,0.5,3.8,19.71288068049467,4.120249275822884,7.322675695021234,9.06548264245812,10814,11250,1650,3.05157265273411
9419750,Crescent_City,41.74561,-124.18439,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,2479,0.6954282396043436,4.407,0.195,2.241740178429005,3.215,3.484,0,0.0,143.010014295573,2.653255247997872,17.145061666752703,37.380063389002714,218484.0,61.29082029113167,23.6,0.18651539637791967,1.0,4.1,19.680439275363728,3.75853008073697,7.963968300145154,10.215425430644945,17526,17824,2511,2.8653846914745387
8516945,Kings_Point,40.810306,-73.765,1998-11-01 00:00:00,2021-08-31 22:00:00,22.830937713894592,200159,1448,0.7234248772226081,8.288,2.75,5.1705007372515865,6.451,6.694,0,0.0,108.4317937034029,1.5876128083944605,9.831764428491754,24.21557861563191,14194.0,7.0913623669182995,61.2,0.13115156077756565,0.5,3.3,15.365692173045616,3.1415243468070497,5.868508916428458,7.518654061388388,9923,10008,1215,2.4488439581902957
